pfail,stim,stim_pfail,pchoice,bias,choice,outcome,stim_org,state,session,y
1.0,1.4924725876409293,1.4924725876409293,1.0,1.0,-1.0,1.0,0.5360085277814606,0.0,0.0,0.0
0.0,0.9475163715504114,0.0,-1.0,1.0,-1.0,1.0,0.3262779359498946,0.0,0.0,0.0
0.0,0.8274944023380187,0.0,-1.0,1.0,-1.0,1.0,0.2800865578309524,0.0,0.0,0.0
0.0,0.6470663023349336,0.0,-1.0,1.0,1.0,0.0,0.21064741560377842,0.0,0.0,1.0
1.0,0.9051501138402801,0.9051501138402801,1.0,1.0,-1.0,1.0,0.3099729557682233,0.0,0.0,0.0
0.0,-0.284585777806856,-0.0,-1.0,1.0,1.0,1.0,-0.1479060541611973,0.0,0.0,1.0
0.0,1.0128465046888855,0.0,1.0,1.0,-1.0,1.0,0.3514207402394989,0.0,0.0,0.0
0.0,-0.2770453979627504,-0.0,-1.0,1.0,-1.0,0.0,-0.1450040809739121,0.0,0.0,0.0
1.0,0.985632768141019,0.985632768141019,-1.0,1.0,-1.0,1.0,0.34094732438771175,0.0,0.0,0.0
0.0,1.2262273795833902,0.0,-1.0,1.0,-1.0,1.0,0.4335420113724597,0.0,0.0,0.0
0.0,-1.0260117193966323,-0.0,-1.0,1.0,1.0,1.0,-0.4332495311921504,0.0,0.0,1.0
0.0,-0.8873123834026897,-0.0,1.0,1.0,1.0,1.0,-0.3798700247919097,0.0,0.0,1.0
0.0,1.3909301751364038,0.0,1.0,1.0,-1.0,1.0,0.49692914921530845,0.0,0.0,0.0
0.0,1.5296433033903312,0.0,-1.0,1.0,-1.0,1.0,0.5503139636729012,0.0,0.0,0.0
0.0,-0.3933067580275566,-0.0,-1.0,1.0,1.0,1.0,-0.18974815973396508,0.0,0.0,1.0
0.0,0.4721839184529713,0.0,1.0,1.0,-1.0,1.0,0.14334258488617307,0.0,0.0,0.0
0.0,0.6826965655834722,0.0,-1.0,1.0,-1.0,1.0,0.22435999650034955,0.0,0.0,0.0
0.0,-0.748412608623474,-0.0,-1.0,1.0,1.0,1.0,-0.3264133779832836,0.0,0.0,1.0
0.0,-0.9080140845367033,-0.0,1.0,1.0,1.0,1.0,-0.3878372337209215,0.0,0.0,1.0
0.0,-0.8563151486114376,-0.0,1.0,1.0,1.0,1.0,-0.36794050053664096,0.0,0.0,1.0
0.0,1.1420144122388503,0.0,1.0,1.0,-1.0,1.0,0.40113200308267627,0.0,0.0,0.0
0.0,-1.2818870185424793,-0.0,-1.0,1.0,1.0,1.0,-0.5317251083860872,0.0,0.0,1.0
0.0,-1.066570243649789,-0.0,1.0,1.0,1.0,1.0,-0.4488587912469373,0.0,0.0,1.0
0.0,-0.2921770358529351,-0.0,1.0,1.0,1.0,1.0,-0.15082760821589192,0.0,0.0,1.0
0.0,0.47072543097842934,0.0,1.0,1.0,-1.0,1.0,0.14278127476219826,0.0,0.0,0.0
0.0,0.204104873080385,0.0,-1.0,1.0,-1.0,1.0,0.04017030207970479,0.0,0.0,0.0
0.0,0.6972556975316149,0.0,-1.0,1.0,-1.0,1.0,0.22996319042653937,0.0,0.0,0.0
0.0,0.03621543722817702,0.0,-1.0,1.0,1.0,0.0,-0.024443238795481104,0.0,0.0,1.0
1.0,1.193224207918753,1.193224207918753,1.0,1.0,-1.0,1.0,0.42084048688082343,0.0,0.0,0.0
0.0,-1.2531121466940986,-0.0,-1.0,1.0,1.0,1.0,-0.5206508776048827,0.0,0.0,1.0
0.0,-1.0471742920637703,-0.0,1.0,1.0,1.0,1.0,-0.441394110075934,0.0,0.0,1.0
0.0,1.371013685793554,0.0,1.0,1.0,-1.0,1.0,0.48926413508435823,0.0,0.0,0.0
0.0,-0.9867725160844021,-0.0,-1.0,1.0,1.0,1.0,-0.4181480219503397,0.0,0.0,1.0
0.0,1.5754354181269448,0.0,1.0,1.0,-1.0,1.0,0.5679374112845782,0.0,0.0,0.0
0.0,1.059262229297757,0.0,-1.0,1.0,-1.0,1.0,0.3692841889076257,0.0,0.0,0.0
0.0,1.3209427799814957,0.0,-1.0,1.0,-1.0,1.0,0.4699939618127476,0.0,0.0,0.0
0.0,0.5617192655312759,0.0,-1.0,1.0,1.0,0.0,0.17780095195883788,0.0,0.0,1.0
1.0,0.5956460838319382,0.5956460838319382,1.0,1.0,-1.0,1.0,0.19085794896348898,0.0,0.0,0.0
0.0,-0.9641895292470446,-0.0,-1.0,1.0,1.0,1.0,-0.40945678574662836,0.0,0.0,1.0
0.0,-0.3263678900305774,-0.0,1.0,1.0,1.0,1.0,-0.16398622145889163,0.0,0.0,1.0
0.0,-1.0910440317037338,-0.0,1.0,1.0,1.0,1.0,-0.4582777168438178,0.0,0.0,1.0
0.0,0.6886698149242416,0.0,1.0,1.0,-1.0,1.0,0.2266588474582932,0.0,0.0,0.0
0.0,-0.3887017327315713,-0.0,-1.0,1.0,1.0,1.0,-0.18797588032470353,0.0,0.0,1.0
0.0,-1.0329640737090076,-0.0,1.0,1.0,1.0,1.0,-0.4359251982301699,0.0,0.0,1.0
0.0,-1.196340010318961,-0.0,1.0,1.0,1.0,1.0,-0.49880168420193555,0.0,0.0,1.0
0.0,-0.22707971868182206,-0.0,1.0,1.0,-1.0,0.0,-0.1257744049422606,0.0,0.0,0.0
1.0,1.3579980413632229,1.3579980413632229,-1.0,1.0,-1.0,1.0,0.48425496420265735,0.0,0.0,0.0
0.0,0.024713470823513564,0.0,-1.0,1.0,-1.0,1.0,-0.028869859045053903,0.0,0.0,0.0
0.0,1.5884731270464543,0.0,-1.0,1.0,-1.0,1.0,0.5729550738546703,0.0,0.0,0.0
0.0,1.4107858596735114,0.0,-1.0,1.0,-1.0,1.0,0.5045707621490286,0.0,0.0,0.0
0.0,1.209447162577972,0.0,-1.0,1.0,-1.0,1.0,0.4270840157763072,0.0,0.0,0.0
0.0,0.4988635069581267,0.0,-1.0,1.0,-1.0,1.0,0.15361042975479544,0.0,0.0,0.0
0.0,-1.279555602520465,-0.0,-1.0,1.0,1.0,1.0,-0.5308278449956254,0.0,0.0,1.0
0.0,1.0855072397773429,0.0,1.0,1.0,-1.0,1.0,0.3793847830801214,0.0,0.0,0.0
0.0,-1.133491829787792,-0.0,-1.0,1.0,1.0,1.0,-0.47461407846564324,0.0,0.0,1.0
0.0,-1.034534596295503,-0.0,1.0,1.0,1.0,1.0,-0.4365296259288088,0.0,0.0,1.0
0.0,1.3760986459610918,0.0,1.0,1.0,-1.0,1.0,0.49122112112083,0.0,0.0,0.0
0.0,1.485477310684739,0.0,-1.0,1.0,-1.0,1.0,0.533316341633787,0.0,0.0,0.0
0.0,1.0395942261246474,0.0,-1.0,1.0,-1.0,1.0,0.3617148065905769,0.0,0.0,0.0
0.0,-1.0935689625469536,-0.0,-1.0,1.0,1.0,1.0,-0.4592494559018311,0.0,0.0,1.0
0.0,-0.25998794638860323,-0.0,1.0,1.0,-1.0,0.0,-0.1384393895213607,0.0,0.0,0.0
