pfail,stim,stim_pfail,pchoice,bias,choice,outcome,stim_org,state,session,y
1.0,-1.2361144721255675,-1.2361144721255675,1.0,1.0,1.0,1.0,-0.4721947114250605,2.0,0.0,1.0
0.0,0.6504058286908663,0.0,1.0,1.0,-1.0,1.0,0.24635567847250006,2.0,0.0,0.0
0.0,1.2245685297115119,0.0,-1.0,1.0,-1.0,1.0,0.4650465838947607,2.0,0.0,0.0
0.0,-1.2965115538750864,-0.0,-1.0,1.0,1.0,1.0,-0.49519915331789893,2.0,0.0,1.0
0.0,-0.21300452440533496,-0.0,1.0,1.0,1.0,1.0,-0.0825057949981921,2.0,0.0,1.0
0.0,1.284934452442845,0.0,1.0,1.0,-1.0,1.0,0.4880391577336712,2.0,0.0,0.0
0.0,-0.16326176978144946,-0.0,-1.0,1.0,-1.0,0.0,-0.06355944402910729,2.0,0.0,0.0
1.0,1.5285133638183168,1.5285133638183168,-1.0,1.0,-1.0,1.0,0.5808151123120148,2.0,0.0,0.0
0.0,0.4381536990758399,0.0,-1.0,1.0,1.0,0.0,0.16551167672735,2.0,0.0,1.0
1.0,1.4813062772882255,1.4813062772882255,1.0,1.0,-1.0,1.0,0.5628345634584218,2.0,0.0,0.0
0.0,-0.3600440124220717,-0.0,-1.0,1.0,1.0,1.0,-0.13851117241132632,2.0,0.0,1.0
0.0,-0.6055316678845418,-0.0,1.0,1.0,1.0,1.0,-0.23201414212294666,2.0,0.0,1.0
0.0,0.11518498842656649,0.0,1.0,1.0,1.0,0.0,0.04249720778083793,2.0,0.0,1.0
1.0,0.3247934176628873,0.3247934176628873,1.0,1.0,1.0,0.0,0.12233425935584186,2.0,0.0,1.0
1.0,1.1676734156905844,1.1676734156905844,1.0,1.0,-1.0,1.0,0.4433759947442962,2.0,0.0,0.0
0.0,0.5432483004678615,0.0,-1.0,1.0,-1.0,1.0,0.20554080695917668,2.0,0.0,0.0
0.0,0.5163927208541403,0.0,-1.0,1.0,1.0,0.0,0.19531187531502048,2.0,0.0,1.0
1.0,-0.9279681001587803,-0.9279681001587803,1.0,1.0,1.0,1.0,-0.3548258733444791,2.0,0.0,1.0
0.0,0.911560630464836,0.0,1.0,1.0,-1.0,1.0,0.3458260549943404,2.0,0.0,0.0
0.0,1.4389185840231034,0.0,-1.0,1.0,-1.0,1.0,0.5466896571410444,2.0,0.0,0.0
0.0,-1.3136689588986206,-0.0,-1.0,1.0,1.0,1.0,-0.5017341797705458,2.0,0.0,1.0
0.0,1.3094385069204115,0.0,1.0,1.0,-1.0,1.0,0.4973724248558466,2.0,0.0,0.0
0.0,0.20796209016937406,0.0,-1.0,1.0,-1.0,1.0,0.07783476688476554,2.0,0.0,0.0
0.0,1.1474196121980618,0.0,-1.0,1.0,-1.0,1.0,0.4356615914642666,2.0,0.0,0.0
0.0,-1.437972112152865,-0.0,-1.0,1.0,1.0,1.0,-0.5490795908947618,2.0,0.0,1.0
0.0,1.1004453676319728,0.0,1.0,1.0,-1.0,1.0,0.4177697290053791,2.0,0.0,0.0
0.0,-0.5561097847063133,-0.0,-1.0,1.0,1.0,1.0,-0.2131900068025798,2.0,0.0,1.0
0.0,-0.48679735194043894,-0.0,1.0,1.0,1.0,1.0,-0.18678982676364064,2.0,0.0,1.0
0.0,-0.06999336003676178,-0.0,1.0,1.0,-1.0,0.0,-0.02803475226821439,2.0,0.0,0.0
1.0,-1.25070084513645,-1.25070084513645,-1.0,1.0,1.0,1.0,-0.4777504661177744,2.0,0.0,1.0
0.0,0.8366580361435169,0.0,1.0,1.0,-1.0,1.0,0.3172966570702203,2.0,0.0,0.0
0.0,-0.802235464958148,-0.0,-1.0,1.0,-1.0,0.0,-0.3069359916362552,2.0,0.0,0.0
1.0,1.0899048730752257,1.0899048730752257,-1.0,1.0,-1.0,1.0,0.41375499538698873,2.0,0.0,0.0
0.0,-0.8690845578903006,-0.0,-1.0,1.0,1.0,1.0,-0.3323979184280891,2.0,0.0,1.0
0.0,-0.2528122818196568,-0.0,1.0,1.0,1.0,1.0,-0.09766803820258779,2.0,0.0,1.0
0.0,-0.3742696465675227,-0.0,1.0,1.0,1.0,1.0,-0.1439295264875216,2.0,0.0,1.0
0.0,-0.5986299139014829,-0.0,1.0,1.0,1.0,1.0,-0.22938535619715633,2.0,0.0,1.0
0.0,1.5093161075858534,0.0,1.0,1.0,-1.0,1.0,0.5735031337741585,2.0,0.0,0.0
0.0,-1.354762059409249,-0.0,-1.0,1.0,1.0,1.0,-0.5173859929957908,2.0,0.0,1.0
0.0,-1.075063297944388,-0.0,1.0,1.0,1.0,1.0,-0.4108524698646253,2.0,0.0,1.0
0.0,0.5690476532927247,0.0,1.0,1.0,-1.0,1.0,0.21536743592436056,2.0,0.0,0.0
0.0,0.6270383901754446,0.0,-1.0,1.0,-1.0,1.0,0.23745533319188103,2.0,0.0,0.0
0.0,-1.0324684764429857,-0.0,-1.0,1.0,1.0,1.0,-0.39462867116804945,2.0,0.0,1.0
0.0,-1.5485738573271812,-0.0,1.0,1.0,1.0,1.0,-0.5912063186505998,2.0,0.0,1.0
0.0,-1.1417123964662206,-0.0,1.0,1.0,1.0,1.0,-0.4362382214563034,2.0,0.0,1.0
0.0,-1.052071362872313,-0.0,1.0,1.0,1.0,1.0,-0.402095148831086,2.0,0.0,1.0
0.0,1.1753129382827838,0.0,1.0,1.0,-1.0,1.0,0.4462857868811105,2.0,0.0,0.0
0.0,-1.2554277024567044,-0.0,-1.0,1.0,1.0,1.0,-0.4795508629483778,2.0,0.0,1.0
0.0,0.4121591652695663,0.0,1.0,1.0,1.0,0.0,0.15561070593280318,2.0,0.0,1.0
1.0,-1.487699656644989,-1.487699656644989,1.0,1.0,1.0,1.0,-0.5680201485277754,2.0,0.0,1.0
0.0,0.6397814148215926,0.0,1.0,1.0,-1.0,1.0,0.2423089811086308,2.0,0.0,0.0
0.0,-1.4956425855403799,-0.0,-1.0,1.0,1.0,1.0,-0.5710455040737729,2.0,0.0,1.0
0.0,1.5288484002471707,0.0,1.0,1.0,-1.0,1.0,0.5809427232136726,2.0,0.0,0.0
0.0,-1.3581256669734385,-0.0,-1.0,1.0,1.0,1.0,-0.5186671461992123,2.0,0.0,1.0
0.0,1.3757748796725249,0.0,1.0,1.0,-1.0,1.0,0.5226390633779936,2.0,0.0,0.0
0.0,1.3852689394499567,0.0,-1.0,1.0,-1.0,1.0,0.5262552239630836,2.0,0.0,0.0
0.0,1.0039575930157953,0.0,-1.0,1.0,-1.0,1.0,0.3810188241564902,2.0,0.0,0.0
0.0,1.5395769233033805,0.0,-1.0,1.0,-1.0,1.0,0.5850290743765666,2.0,0.0,0.0
0.0,-1.3691077922704806,-0.0,-1.0,1.0,1.0,1.0,-0.5228500910690228,2.0,0.0,1.0
0.0,1.2317504542393243,0.0,1.0,1.0,-1.0,1.0,0.46778208303963664,2.0,0.0,0.0
0.0,0.588231000887439,0.0,-1.0,1.0,-1.0,1.0,0.2226741168478348,2.0,0.0,0.0
0.0,-1.061241233768836,-0.0,-1.0,1.0,1.0,1.0,-0.4055878302006717,2.0,0.0,1.0
0.0,-0.9271325713677135,-0.0,1.0,1.0,1.0,1.0,-0.35450763158565374,2.0,0.0,1.0
0.0,-1.4804775492953284,-0.0,1.0,1.0,1.0,1.0,-0.5652693442826608,2.0,0.0,1.0
0.0,0.7225444764615427,0.0,1.0,1.0,-1.0,1.0,0.27383232606535635,2.0,0.0,0.0
0.0,0.5874402435938804,0.0,-1.0,1.0,-1.0,1.0,0.22237292795452954,2.0,0.0,0.0
0.0,-0.47130796584855933,-0.0,-1.0,1.0,1.0,1.0,-0.18089012644725538,2.0,0.0,1.0
0.0,-0.6327348810966562,-0.0,1.0,1.0,1.0,1.0,-0.24237548276241497,2.0,0.0,1.0
0.0,-1.4898208114221498,-0.0,1.0,1.0,1.0,1.0,-0.5688280680563924,2.0,0.0,1.0
0.0,0.8348262032894856,0.0,1.0,1.0,-1.0,1.0,0.31659893639850445,2.0,0.0,0.0
0.0,-0.1749794571640618,-0.0,-1.0,1.0,1.0,1.0,-0.0680225546745798,2.0,0.0,1.0
0.0,0.8148699227848759,0.0,1.0,1.0,-1.0,1.0,0.3089978556514345,2.0,0.0,0.0
0.0,-0.5070360544837492,-0.0,-1.0,1.0,1.0,1.0,-0.19449847829377406,2.0,0.0,1.0
0.0,-1.1360420702869596,-0.0,1.0,1.0,1.0,1.0,-0.4340784699364332,2.0,0.0,1.0
0.0,-0.49558545606530297,-0.0,1.0,1.0,1.0,1.0,-0.19013709826803346,2.0,0.0,1.0
0.0,-0.5493148595429534,-0.0,1.0,1.0,1.0,1.0,-0.21060191054761557,2.0,0.0,1.0
0.0,1.3192185142236263,0.0,1.0,1.0,-1.0,1.0,0.5010974990349502,2.0,0.0,0.0
0.0,1.5078705836778632,0.0,-1.0,1.0,-1.0,1.0,0.5729525530212013,2.0,0.0,0.0
0.0,1.0147814191906988,0.0,-1.0,1.0,-1.0,1.0,0.38514147500461215,2.0,0.0,0.0
0.0,1.47863108415504,0.0,-1.0,1.0,-1.0,1.0,0.56181561811865,2.0,0.0,0.0
